user_id,item_id
3136,1376 2054 790 3692 2732 1223 3013 1543 1315 1316
3137,472 640 2732 3022 2256 1831 2980 2297 584 2402
3138,640 1560 2745 2210 2688 36 3694 463 3066 2314
3139,2402 1583 2054 640 1831 3692 2646 1316 1315 1615
3140,1583 640 398 2210 3238 646 3435 2732 1510 2237
3141,3269 1315 1583 22 2256 2402 3424 1011 3613 523
3142,1831 2564 3529 1583 1316 640 2297 2862 463 3272
3143,463 208 1039 3409 2297 2630 2980 2603 1960 2646
3144,1337 528 3365 69 1592 1030 2327 382 2947 3600
3145,472 2054 2402 2732 1583 1315 1615 1376 1811 1223
3146,472 467 2528 3059 1858 2327 2076 3600 37 2664
3147,472 2862 1316 1543 989 3529 1223 1560 1811 1583
3148,1831 1560 584 3022 640 1583 2297 476 1039 3529
3149,2210 472 1831 183 1376 2470 2342 1811 2402 3142
3150,1811 3298 2732 2636 1315 2281 2054 2297 1615 2528
3151,472 2980 2054 1315 584 3022 1831 2402 1223 640
3152,640 584 1039 2980 1956 331 3694 1223 293 3013
3153,472 3529 1831 463 1583 989 1316 640 1223 246
3154,1223 1560 1316 3529 2564 1858 3423 3350 3153 1279
3155,2862 2688 620 1638 3537 772 36 1583 779 2474
3156,3423 573 2557 2798 320 132 36 1592 494 1315
3157,3022 640 584 2297 1831 2210 2603 1039 2757 2980
3158,472 2732 3022 1583 2980 1811 2402 2297 2646 1376
3159,584 2980 1956 2626 640 2757 1546 1078 1831 3053
3160,2564 1831 106 2688 1809 36 2297 3238 2745 3529
3161,1583 3529 3022 3013 2297 1223 1831 36 1039 584
3162,584 3409 2862 463 1543 1316 1039 512 3153 2757
3163,472 3013 2402 2054 1223 1316 3409 1543 1315 2862
3164,584 1039 2342 476 169 2745 331 3238 2646 1211
3165,1560 1831 1223 3013 3529 463 476 640 2068 1543
3166,1211 463 2054 208 36 3528 1510 3418 2664 2468
3167,1039 3022 472 1583 1315 584 2732 2646 169 1615
3168,1315 2402 1057 1887 3059 1227 3116 1615 3692 863
3169,472 3153 1592 463 1279 1560 2534 989 69 2387
3170,1560 1223 1811 2256 1543 1615 3013 1315 1316 2054
3171,1316 1916 69 2076 1615 3600 3367 3350 2297 94
3172,3022 584 1583 1039 2757 2256 463 2342 2402 1211
3173,3022 398 1583 3238 3053 283 208 1248 1007 1044
3174,1279 3409 2474 618 28 2006 406 36 3668 3537
3175,3022 1811 584 2297 1583 1956 1831 169 3677 2980
3176,3298 1070 646 2999 2934 1374 452 2059 2780 1723
3177,3424 3272 3269 94 1505 1638 69 487 1858 2076
3178,584 2630 331 1039 1216 3473 2980 2784 398 2501
3179,476 1505 2646 2210 1304 1638 3441 1592 2847 971
3180,1223 3013 2862 1887 1811 863 463 1583 2076 2068
3181,640 1583 1831 1039 2980 2210 472 3529 2732 2603
3182,1223 2862 1543 472 1560 3423 3529 1583 463 3272
3183,1315 472 132 1279 184 406 2528 3151 2054 1840
3184,2281 2646 2370 3474 2732 472 640 3327 452 1471
3185,2068 569 853 1216 3110 1166 1197 3544 791 2666
3186,2402 1376 1315 2646 3059 3474 246 2256 1887 467
3187,3013 2862 3409 36 1638 1583 3529 618 2297 2510
3188,584 2297 1039 3418 2626 2980 2688 2732 2745 2757
3189,3013 2862 1223 1543 3423 3153 472 3529 1583 618
3190,1956 2757 398 2630 2603 208 2331 2745 2194 1746
3191,1811 1615 1315 2054 3116 3677 2528 1240 2402 204
3192,1223 640 3529 1583 1831 36 1316 476 1560 463
3193,1583 1223 3022 2297 1316 1039 2732 2210 2646 2402
3194,584 1039 2297 3418 2630 3529 2980 2757 2784 463
3195,3529 512 1615 1186 1279 1811 2256 3269 2528 3692
3196,584 640 2210 1831 2757 2630 2603 463 2980 2688
3197,1583 1831 472 3022 584 2980 640 1811 1956 3529
3198,36 1039 1583 3529 1030 3694 2646 3022 2210 3418
3199,472 3013 1223 1316 3409 1543 2862 3153 3529 36
3200,1831 1223 1039 36 2980 2732 2603 1030 2054 2402
3201,138 132 2862 2564 2646 1304 2528 1376 2510 2474
3202,1811 472 2297 1615 2636 204 1583 1315 3677 1560
3203,3022 2603 1583 2745 2297 1039 2630 36 2210 2784
3204,512 1039 204 2980 3298 640 3677 2757 331 2626
3205,472 1223 1316 3409 1543 3153 2564 2862 3529 36
3206,2297 3013 2862 472 584 1039 1186 512 1316 3367
3207,3529 3013 1560 989 1337 476 584 2617 3022 36
3208,1223 3013 1316 1560 3409 1543 2732 640 1583 2564
3209,3529 2402 3528 790 1337 3142 1223 2630 2626 3694
3210,3694 1039 1583 2603 2626 1490 2186 1546 1617 283
3211,2054 3692 1543 1315 2732 1887 3059 2370 2256 2327
3212,1583 2297 584 640 472 2980 2688 1831 3529 512
3213,2732 1086 2468 3677 1711 1248 2636 1078 3529 463
3214,1831 1086 463 1337 2194 802 2745 2480 2054 2281
3215,1316 2862 989 124 1223 2564 3153 1560 3529 528
3216,1279 3269 3013 3409 1638 2798 1543 3153 1316 458
3217,132 2256 3013 2732 1615 1223 1279 2402 2528 1560
3218,1315 790 2732 3423 1615 36 3402 1858 3367 1583
3219,3409 2862 1560 1279 169 3423 3367 1583 1858 2297
3220,3022 584 2297 1583 2980 1039 2210 2646 2757 472
3221,472 2732 3418 1583 132 1315 3131 3423 2862 1279
3222,1001 183 1039 2261 3474 2664 1341 2745 1463 3105
3223,640 3022 1831 1583 2210 2297 2980 2603 2757 1956
3224,3694 1211 119 2646 1086 1030 36 563 944 3534
3225,584 3327 640 472 3677 1001 2528 1746 2281 2342
3226,1223 3367 472 3151 3409 1560 1316 652 124 1615
3227,2297 1039 169 3529 1086 331 1223 2757 1746 3238
3228,1811 3409 1543 2256 463 3677 2636 2564 2646 2281
3229,3013 1223 640 3022 2297 3529 1316 2256 2732 1831
3230,472 3409 3269 2402 796 1279 2564 2387 3424 989
3231,1831 584 1615 1583 1223 476 640 1057 3116 2768
3232,1583 640 2297 584 1831 1039 2980 2210 2732 472
3233,1315 472 3013 1223 1543 2054 3367 3350 1560 3409
3234,1583 2054 1615 584 3529 1186 2980 1811 2528 3151
3235,2297 640 331 1831 398 2210 2745 1546 1270 2194
3236,246 2402 467 863 3474 1887 1371 790 188 2774
3237,3013 640 1583 989 2564 3409 2068 2297 2617 3022
3238,472 1223 3013 124 1316 1560 463 3350 3367 1858
3239,1583 472 2980 1811 1956 2402 1831 183 2664 1315
3240,3022 1583 1039 584 36 3418 3529 640 463 3013
3241,3022 584 1216 2688 1583 2745 640 2630 2210 2626
3242,573 618 3409 779 620 3653 2165 3557 3000 601
3243,3409 184 3423 3013 2474 2006 741 406 3668 1560
3244,472 36 2732 3529 2297 2862 3418 1615 584 463
3245,472 1583 1279 1615 3423 3022 36 169 2297 3013
3246,36 1583 3418 3529 1039 3013 2732 3022 1223 2297
3247,1583 3013 3529 1316 3409 2297 640 3022 2862 36
3248,2862 1279 3013 472 3409 1543 2557 1638 1223 3529
3249,2054 2528 2732 132 1379 2402 1840 1615 2646 1057
3250,1315 2054 2402 1615 1223 1057 1840 3013 3116 1543
3251,584 2980 2603 2068 2745 3298 2840 204 2757 3049
3252,472 1376 2402 3059 2732 2370 2256 3142 922 1341
3253,1039 476 2732 2342 1337 3327 2054 331 2768 293
3254,472 3402 1227 790 3448 3474 1371 2327 1341 1376
3255,3382 465 1216 3110 791 853 204 2666 362 1811
3256,1583 3529 2297 3022 2564 1316 3409 472 476 2210
3257,1030 790 1039 1315 1615 1337 1304 467 1811 1956
3258,3116 863 3059 1887 1057 790 1376 2370 467 1227
3259,472 640 1315 1211 2784 3423 2931 1811 184 2630
3260,1811 1315 3298 3677 2054 204 1240 2281 1186 169
3261,3022 1583 584 2603 1039 640 3418 36 2732 3529
3262,2402 2528 1057 1615 3116 1376 3677 3059 166 37
3263,2402 790 1615 2528 1840 1583 3116 530 1858 1811
3264,3382 2068 2840 601 2256 1699 1197 2688 1781 640
3265,3022 1583 3418 1039 2732 584 2980 472 169 36
3266,1039 136 1956 3473 331 1546 3418 2745 214 1831
3267,2256 2646 2054 2980 1583 463 2297 2732 188 1316
3268,169 1223 3022 1583 2297 3409 2732 1543 1315 2862
3269,1831 2564 2617 640 802 3694 2908 2222 186 1052
3270,2068 853 2127 1197 335 3159 2292 362 2470 239
3271,3022 584 2297 2980 1956 1039 1583 2732 1831 169
3272,3013 1223 1583 36 1831 3153 3022 1039 2402 1315
3273,1543 1223 3013 3600 2076 3350 989 3402 528 69
3274,3013 2054 1543 3529 1583 2732 2862 1376 36 2664
3275,640 1583 2688 1223 1831 1560 2564 584 1316 2630
3276,3013 472 1223 3409 463 1560 2387 2076 69 94
3277,3022 2980 584 2297 2732 1583 640 1039 1811 2646
3278,3022 2980 1956 2757 2342 2603 3529 293 2468 1746
3279,640 2757 2980 2210 2342 2194 1039 563 1044 2626
3280,1279 3409 36 618 1583 2931 573 3013 320 2128
3281,1583 3022 1223 3529 2732 2297 2256 1316 1831 1543
3282,1279 184 3000 169 2862 3557 573 253 3409 3151
3283,1560 1223 1315 3022 2732 169 2297 2054 1583 3013
3284,1315 1543 3423 3409 3269 1615 2528 2474 406 169
3285,853 2068 3159 2840 465 2038 1736 2292 3510 2180
3286,472 3013 1223 3529 1316 36 640 1543 3409 3022
3287,2817 2557 573 36 3409 2128 472 3659 3022 3529
3288,3022 1583 2297 1039 2732 169 3418 2603 2980 640
3289,472 3529 1316 1543 989 1583 1560 2402 1831 1811
3290,2980 472 1831 584 2297 3022 640 1956 1811 3529
3291,472 3529 1223 1560 1543 1583 2646 463 3013 1615
3292,2646 2980 3022 472 584 2732 2297 1831 1583 2054
3293,584 640 1583 2297 1831 1956 2757 2980 2688 2630
3294,472 2402 2054 1223 1543 1376 2646 2980 1315 1316
3295,2210 1039 1583 331 1956 293 2297 1086 208 1337
3296,472 1316 2402 2862 989 1223 463 124 2370 790
3297,472 1223 3013 1543 1315 2862 1560 2054 1316 1615
3298,1811 3142 790 1583 2528 3409 3677 1001 169 2980
3299,1831 3013 2366 1960 398 2626 138 802 2314 1490
3300,1315 1186 3557 2165 1808 169 253 1811 3000 184
3301,472 2256 3142 1316 1223 1811 2370 1615 2673 2862
3302,640 1831 3022 1583 2210 2297 2603 584 2630 2757
3303,2054 1376 2732 1811 3692 3059 1615 3142 790 863
3304,2297 1811 1583 3022 1831 3529 584 512 463 169
3305,3013 36 1543 3367 2732 1560 1316 2862 2768 2210
3306,2646 1956 1543 1505 2564 1337 1746 2745 1211 944
3307,2980 584 2256 640 1956 2402 246 1316 1337 467
3308,3409 2784 398 2510 2067 1337 1560 2314 1505 1086
3309,2256 3409 1316 569 3423 2068 1223 1354 512 1583
3310,2256 3022 2732 1583 472 640 2603 3409 1831 584
3311,1583 2342 476 2745 1211 1086 36 1337 944 1913
3312,640 2980 1583 1039 1223 463 208 3013 1543 2342
3313,584 640 1039 1956 2210 2757 1078 1546 2745 331
3314,573 2784 3409 2474 132 620 741 2688 2556 1583
3315,2732 3013 36 1315 3423 1223 3418 1583 1376 132
3316,1583 2980 584 2757 2402 476 3692 1304 2342 2314
3317,1223 3409 1316 1583 472 1543 36 640 1560 2564
3318,3423 3013 1543 1279 1223 1315 3269 36 132 1316
3319,3382 2840 549 3110 853 335 2409 791 465 3293
3320,2774 2281 2370 2980 584 2402 3529 1711 1848 863
3321,853 601 1270 495 3293 911 3510 1956 1076 1818
3322,2054 2402 1811 2732 1376 1615 3692 2646 2256 3059
3323,1746 36 293 1030 3022 1505 2603 165 1304 3317
3324,2297 2626 543 183 169 2194 2688 1640 3238 2541
3325,1831 3677 640 2636 1711 2757 204 1086 398 1211
3326,3022 1583 1039 584 2297 3418 472 36 3529 2646
3327,2402 1887 1315 3059 2370 1376 3656 3402 3448 3692
3328,2297 2745 2757 2630 476 569 1811 1078 3528 2194
3329,472 1376 2402 3692 2054 922 3142 3059 1315 2673
3330,2630 2757 2297 1560 2564 2342 3013 331 463 3238
3331,640 1831 1956 2732 2757 2210 3529 169 331 2603
3332,3013 2862 3269 1543 184 1223 3151 3409 796 2474
3333,1831 2757 476 1583 3022 1039 1809 2342 2297 331
3334,3409 3013 2862 1316 1543 1223 3153 3423 472 1279
3335,3382 2068 2745 465 853 3110 1166 1354 2256 1736
3336,1811 183 1471 1328 2281 2256 3327 3215 1831 283
3337,2603 2745 2688 1354 584 2784 2256 1216 2297 2510
3338,584 640 2210 331 169 2342 183 1811 398 3534
3339,584 2297 2980 2630 3529 2757 476 2626 208 2745
3340,3022 2210 2603 1956 1583 2626 2342 398 2331 1039
3341,1039 1186 2980 2335 649 2603 3473 2931 2817 331
3342,472 3013 1223 1316 3409 1543 2402 3153 1560 3423
3343,584 1956 1583 2210 1039 2342 331 2256 1211 3677
3344,472 3529 584 1223 3013 1543 2862 1316 3409 2980
3345,1279 1543 1638 36 1583 1615 741 796 1186 2006
3346,2054 2646 790 1057 1840 3059 37 166 3013 1560
3347,2757 1831 2297 331 2980 2331 2745 105 1248 3473
3348,1583 2256 1223 1543 2862 1337 3013 989 2664 1376
3349,512 1615 2732 169 3677 2256 2862 1583 1543 2281
3350,472 2862 1279 1638 36 3151 406 132 3668 741
3351,3418 2980 640 2732 2603 2784 1956 2626 2210 2757
3352,3013 1223 3409 1638 36 1560 2862 1279 1543 3423
3353,2757 398 2745 3473 543 1078 463 119 1216 3053
3354,1316 3382 1583 3529 618 36 1592 1279 512 124
3355,1376 3059 1887 3402 922 2370 1840 3656 1341 467
3356,1543 1223 124 3013 1316 1560 2862 3529 989 2076
3357,1223 3013 1376 2054 1316 790 1543 2732 3692 1315
3358,2054 3677 1001 2281 3474 1057 166 872 3327 472
3359,1583 3022 640 472 1831 3529 1223 584 3013 1039
3360,1166 791 465 362 24 1446 2049 1886 1027 2970
3361,3529 463 1583 989 1543 1337 1831 2402 2370 640
3362,3409 1316 1223 1315 2474 772 3537 2534 2402 184
3363,1831 1560 3529 1316 2297 584 640 2256 989 124
3364,169 1376 3327 331 398 1328 1510 2956 1615 476
3365,1811 2732 3022 1315 2297 2256 2054 2646 3677 472
3366,3022 1583 2297 2784 584 1039 2603 2688 3409 3418
3367,2402 1057 3116 2646 2732 790 37 3059 1376 166
3368,2210 3022 1583 2757 1039 3694 2603 208 2630 2342
3369,3382 2840 2068 2127 779 853 1216 3066 93 3000
3370,1223 3153 3272 2387 2617 2370 3350 1858 69 1887
3371,569 1216 465 853 3110 1166 2127 1197 601 791
3372,3022 169 2297 1583 1186 1039 2732 1315 584 1279
3373,1560 3409 2256 2054 1858 3367 1615 3269 3350 1592
3374,472 1831 1223 1560 463 1543 1583 2646 1337 3013
3375,1315 132 2402 1379 1840 3013 1057 1859 883 530
3376,472 1543 3423 36 1279 3269 1638 138 3151 184
3377,2732 1376 3692 3418 132 3142 1583 922 2664 1859
3378,3409 1223 1316 1543 2256 2862 1560 2688 2732 3529
3379,2587 1729 1186 1848 452 1652 2874 1762 112 512
3380,2862 3423 1560 3269 3600 3402 1279 1840 69 3116
3381,584 1583 331 3529 1039 2630 2342 2603 3238 2745
3382,2297 3022 2646 2281 3298 1615 3529 472 2774 1086
3383,472 3013 1223 1543 1316 2862 1315 3409 1560 124
3384,3409 1279 3022 169 2817 1039 618 406 573 1615
3385,3013 1560 1543 1316 2564 124 1858 36 3423 2054
3386,3022 1039 1315 1615 2402 183 3692 1057 1030 3528
3387,2757 2210 3022 1039 1583 3694 3238 1086 1211 208
3388,1223 3013 584 472 640 1337 1560 2210 3409 2732
3389,3013 1223 36 3269 707 2564 1560 1638 463 1505
3390,3382 2688 3409 2068 2603 569 2840 2256 1216 2745
3391,3423 1638 3424 3269 796 2798 707 618 1279 772
3392,3022 2688 3409 512 2862 169 1039 584 3013 640
3393,3022 640 584 1583 1039 2980 2757 1956 476 3694
3394,2646 1223 36 3013 3694 2210 2054 1746 2732 2757
3395,472 1583 3022 2732 2297 169 3409 2688 1223 640
3396,472 2980 3022 476 2646 1039 3013 2603 2402 2054
3397,1811 1039 398 3677 1211 1711 646 2636 1471 2281
3398,1039 2646 3418 2768 476 1304 36 3529 2732 3327
3399,584 640 2757 1831 2210 331 2603 2630 398 2342
3400,1315 790 3059 1376 863 3402 37 2256 1057 1840
3401,1956 3022 1831 640 2646 2732 467 3677 331 398
3402,3409 1583 1543 1279 3529 512 3153 2297 618 772
3403,472 584 2297 1315 3327 2768 2402 1030 2210 1510
3404,472 3013 1223 1543 1316 3409 2862 3529 36 3153
3405,652 3367 2165 3151 2070 3557 166 1184 1279 253
3406,1186 1315 1808 2297 1811 1583 2165 184 1279 472
3407,1831 1560 3694 2210 1337 2297 331 2630 36 1086
3408,3529 512 1956 2757 2931 2606 36 2128 2534 2501
3409,3022 1583 2297 584 1039 640 169 2980 1956 1831
3410,3529 640 463 2630 2732 476 2862 1548 2757 2067
3411,476 640 36 2210 2603 584 3238 1505 3022 2129
3412,132 472 1615 1279 1186 2528 2732 1811 1057 2862
3413,1543 37 1223 1227 2370 2664 1560 361 3597 132
3414,1315 132 1057 1379 2466 809 2528 472 1615 530
3415,3022 2297 584 1583 1811 2980 2732 169 1039 640
3416,3409 3013 1560 1279 1543 2297 2564 184 3367 2474
3417,472 1337 2980 1223 989 3013 584 246 1030 2732
3418,1223 1916 2076 3153 1560 3409 2564 2314 36 1615
3419,1560 3694 2210 2603 3013 3409 3238 802 2129 2617
3420,3022 1583 2732 1039 3418 169 2603 36 3529 640
3421,1583 2342 463 2626 2501 543 1505 944 2222 3441
3422,2068 3529 119 43 2617 2510 1956 793 293 1337
3423,3022 584 2297 2980 640 1831 169 2603 3418 1211
3424,472 2862 3423 3409 3269 1592 796 2564 1279 36
3425,1316 989 1543 3529 2862 3013 1223 463 2402 124
3426,3022 1583 2297 584 2732 640 169 2256 2603 1831
3427,3409 1583 36 3153 2564 640 3423 2297 1505 476
3428,169 1811 2980 2256 2664 463 2874 1078 1070 2763
3429,472 2054 1887 790 3059 1376 3116 1057 3448 3142
3430,204 1956 2636 1186 2980 2281 476 2564 3116 382
3431,3022 584 1039 1583 1831 640 476 36 2603 208
3432,2054 2646 1615 2732 1840 1543 3116 790 2528 3367
3433,584 2210 2980 1039 2757 2603 1831 1583 2297 2630
3434,569 3382 493 3110 465 2292 3204 1166 3068 2705
3435,584 1956 331 2626 2342 398 2468 2331 1546 2745
3436,1956 2980 1086 2342 463 3238 2468 293 2626 1337
3437,472 1315 3116 2402 3402 467 863 3448 3677 37
3438,1223 3013 472 3409 2862 1316 3153 2564 1858 1315
3439,3022 1583 2732 1039 3418 584 2297 2980 472 169
3440,640 2626 2757 1831 3418 2468 3053 543 16 283
3441,472 1315 2054 2402 1840 3402 37 3059 3116 1887
3442,472 476 3694 2210 1583 2297 208 1039 36 2646
3443,640 1831 2297 2980 2630 2626 1039 2468 2745 543
3444,3423 2862 2528 132 796 790 2828 2646 1083 1379
3445,2210 2980 2745 1030 463 3238 2402 1337 36 2370
3446,1316 2862 3529 1583 472 3409 1560 1223 3013 463
3447,472 2402 2370 3474 863 1887 2980 1341 1371 3402
3448,1560 472 3529 3013 1831 3409 989 640 3272 1543
3449,3000 1811 663 3022 512 2636 3677 974 649 3227
3450,3022 1583 1039 584 2297 36 3418 640 3529 2603
3451,3349 640 2297 2468 1248 1711 246 1328 183 3677
3452,1811 2256 2068 3677 2636 204 3022 2732 169 512
3453,2402 467 2774 188 1456 3256 3692 2646 3677 2076
3454,472 3013 1223 1543 1316 2862 3409 3153 3423 3529
3455,472 2054 1811 1615 863 2646 1057 2980 2528 1001
3456,2732 1039 169 2297 1583 472 132 584 2646 1615
3457,1543 124 2862 472 1316 1223 3600 2076 3350 528
3458,573 2862 620 2557 779 320 3537 1583 375 93
3459,1543 1316 1615 3529 124 989 3013 1223 1858 3409
3460,2688 204 169 3298 3000 2297 2335 3022 2784 1186
3461,1831 3529 1316 1223 1583 3013 2564 640 2370 1811
3462,640 1956 2980 169 2732 1086 3013 2068 512 2745
3463,169 584 2335 1956 1186 2688 2119 2980 2732 2784
3464,331 398 2342 1546 3053 2646 1617 476 2501 2732
3465,640 1831 2603 3022 2210 1583 584 2757 2630 2745
3466,472 1543 1316 3529 36 3153 1615 3269 1315 2402
3467,640 2980 1956 331 398 3238 2732 472 1809 293
3468,2068 3022 1956 2564 1223 3013 2757 1039 2862 2256
3469,1831 3022 2297 1039 2757 1211 1583 3238 331 2210
3470,3409 208 36 640 1505 1354 2129 2617 785 1792
3471,2646 3013 463 1304 1510 2603 3656 2745 3390 2342
3472,3013 1223 1560 1543 2862 1316 2564 472 3367 1858
3473,2732 3059 3692 2370 863 2646 790 1315 2980 3142
3474,1831 584 1583 2757 476 3694 3529 2342 463 331
3475,2980 472 1304 1376 1337 2402 1811 1546 36 944
3476,1583 1831 3022 2210 1039 2297 3529 2980 2757 476
3477,1583 2630 1039 2210 2603 2297 3529 3694 2757 1505
3478,584 2210 1583 1956 331 1039 2342 2626 2980 2745
3479,472 1315 3013 1223 2732 3423 1279 1543 2862 132
3480,3022 1583 584 2603 2297 1039 2732 3418 640 169
3481,36 3423 3013 1315 3418 2732 1583 3529 1223 1859
3482,2402 3367 2732 3059 1376 883 2122 3692 1746 1304
3483,472 2402 1376 2528 1279 236 2664 2673 1543 2410
3484,2297 2603 3677 2281 649 2745 3298 2636 2688 3053
3485,3013 1583 640 1560 3529 1316 2297 1831 3022 2862
3486,2210 1354 2630 476 208 3694 618 2564 2510 3013
3487,472 1560 1615 1543 3350 3367 2862 1315 1811 1858
3488,989 1223 1831 1543 2862 1560 640 1337 1615 1811
3489,36 790 1030 3409 1583 1376 2256 2732 1337 2664
3490,169 2784 2732 640 2862 3529 2067 2980 2510 1186
3491,584 2297 1583 2646 2980 1811 1039 1831 640 2054
3492,3022 463 2745 2054 790 2664 989 785 650 2510
3493,1223 472 3409 3153 1543 3529 1560 2862 1583 640
3494,2603 2297 3473 512 3409 1956 569 1855 2068 331
3495,1831 1039 2646 3409 3013 2732 476 2054 512 2980
3496,1560 1223 1583 2297 1543 463 584 2980 1337 2732
3497,2603 3418 36 1279 3529 2862 1223 640 2745 184
3498,2297 1811 584 1583 3677 169 1039 2281 2980 1186
3499,2402 2054 2732 1583 2980 640 1376 1223 3013 1831
3500,1583 2297 2603 2757 2980 2630 1039 331 398 543
3501,2210 3694 2630 2331 1039 1583 3022 2603 2342 2297
3502,3409 2862 1583 1223 169 2297 2732 1811 1615 2256
3503,3022 1831 1956 2068 2297 2256 1811 2732 331 1086
3504,472 2402 2054 2256 1315 3692 790 1887 3142 2370
3505,2068 1831 640 3022 1583 584 2297 1956 3382 2980
3506,3013 3409 1316 1223 1543 3153 3423 2564 472 1583
3507,2980 2646 584 1811 2297 2054 472 1956 1315 2256
3508,1279 573 3409 184 3131 3013 2557 3269 1615 320
3509,1831 2297 463 3022 2646 2210 3694 3013 472 2342
3510,1223 2646 1746 584 2256 463 1039 802 1316 2054
3511,3409 1316 2564 1543 463 2862 2297 3022 2210 1039
3512,3409 796 22 124 3537 2557 2474 2256 1615 2387
3513,1583 1039 3022 2297 2732 2646 36 1315 2054 1615
3514,472 1583 3022 1223 3013 2297 2256 584 3409 2603
3515,1811 2054 183 2281 2768 1615 1471 1808 2528 1240
3516,1583 3022 2732 2297 2980 584 1811 169 1039 2256
3517,472 640 476 1376 2646 2732 3692 1887 1809 1510
3518,640 2840 3022 1216 1270 569 2210 2757 1166 465
3519,1279 2862 3423 3151 132 3013 1315 2474 1638 3269
3520,472 3013 1315 1279 132 3269 3151 1859 1316 1638
3521,3022 2210 2297 2603 3418 2646 476 2626 1956 2630
3522,3529 2980 1543 2370 989 1316 1615 246 1223 467
3523,3013 36 1279 3423 1315 1638 1583 184 138 3269
3524,476 1337 293 1086 2342 2331 802 2194 1617 563
3525,2210 2757 1039 331 2630 398 2468 2331 3053 2745
3526,1039 2342 2745 2626 476 3694 1086 1211 2501 1078
3527,512 169 2297 472 1316 1315 1039 463 1560 2784
3528,472 2054 2528 3116 2402 2256 2636 1615 3677 3402
3529,620 2556 3000 2784 320 458 2091 2389 2835 253
3530,3013 1543 2256 3269 2732 796 1279 3529 3142 573
3531,1315 2732 132 3022 1583 3418 2054 1615 1039 169
3532,1543 124 2862 1223 3350 2076 3367 1858 989 69
3533,1583 3022 2297 2784 584 3013 2510 732 573 1505
3534,1315 2402 3116 3402 1887 863 790 2528 1227 2370
3535,618 3409 779 3151 93 1078 2928 2006 3653 728
3536,2862 1543 3269 36 3409 3153 1638 1279 796 3424
3537,1315 1057 3677 2528 1184 863 2281 1887 1615 1678
3538,3013 1223 1543 3423 3529 36 2564 3269 1560 1592
3539,1223 124 1615 1315 2054 1811 3013 1316 2256 3116
